id,canonical_group,token_sha256,H_ON,L_LOCAL,R_ON,H_ALL_OFF,R_ALL_OFF,A,B,C,G_H,G_R,I
16,0,a97c3c2aeef44950b7a829d0b85060ad775b21bb37df8f5cd0b73270fe1a4477,4.03269083713559,4.0079131967941635,4.044180177536958,4.03808323571883,4.075843933056774,-0.011489340401368509,-0.036266980742794885,-0.024777640341426377,0.00539239858323981,0.031663755519815595,0.026271356936575785
17,0,665b8cd2208124a7c2eaf455f02d4b1e39a3264a9474c955777b425603966b0c,4.184249642894088,4.177029769518384,4.168905950385721,4.189368000090781,4.186126099481527,0.015343692508366757,0.008123819132663357,-0.007219873375703401,0.0051183571966930685,0.017220149095805937,0.012101791899112868
18,0,52c2ea731a1fb80913f9a8924ae6642c7f1fc9692627868c9f859fb0a20d820d,4.215375748830752,4.222957921554155,4.2005611712615405,4.218235092135302,4.217868078091641,0.014814577569211451,0.022396750292614342,0.007582172723402891,0.002859343304550066,0.017306906830100388,0.014447563525550322
19,0,38d1d1cb8d07be4f076202057d553d16068c9a79c4ed7dfc418144bc353cfbf4,4.31073219292594,4.310968940856242,4.26548363851083,4.319022561585001,4.313342597112822,0.04524855441511022,0.04548530234541204,0.00023674793030181718,0.008290368659061187,0.047858958601992185,0.039568589942931
20,0,f5c9bf5d2bb77c64ed3dc2dd05014908f95866448610cc5cafea2f6eaad9f72a,3.4618074830693075,3.485511553570632,3.172692649042631,3.4876261073720514,3.337775476256354,0.2891148340266767,0.312818904528001,0.02370407050132428,0.025818624302743842,0.16508282721372325,0.1392642029109794
21,0,eb5992f0f01432789325a7dbf3886cfec7832a9b053c2b0f660205af80172cf0,4.044276626099418,4.003060536651674,4.036934567873232,4.0456551760721595,4.045604402889012,0.0073420582261860545,-0.03387403122155774,-0.0412160894477438,0.0013785499727418937,0.008669835015780336,0.007291285043038442
22,0,e4c3b45635b8292f5e67a12f92d514b4fa10d851b66db083408c018fa8bc90b2,3.9218542195403643,3.8896445257639414,3.8695988612635546,3.926661632740206,3.90911982320182,0.052255358276809716,0.020045664500386806,-0.03220969377642291,0.004807413199841903,0.039520961938265486,0.03471354873842358
23,0,c2d035c3869138910622b0b2f3609be9baa5bec4f26afecebe8f836bf1e646eb,3.9191904075584176,3.870289901024705,3.9002684247062973,3.92358132845861,3.9311424390264875,0.018921982852120323,-0.02997852368159215,-0.04890050653371247,0.004390920900192441,0.030874014320190213,0.026483093419997772
24,0,0737f22e5f89194eab53c147cc81adfbe3f2ae0315bcaf1b87cd81dca5d513cc,3.837186024683593,3.8038707354327617,3.8163576813635274,3.8381624862952393,3.8277565692454303,0.020828343320065557,-0.012486945930765714,-0.03331528925083127,0.0009764616116463287,0.011398887881902908,0.01042242627025658
25,0,a2364b4cb94565deacd81fcb49c0a76d6cafb9543ae364dac677bd1a31a7ccb0,3.851283339298618,3.838752746937516,3.840484438687966,3.8543476354845296,3.8636488207660022,0.01079890061065214,-0.0017316917504501816,-0.012530592361102322,0.0030642961859115303,0.023164382078036283,0.020100085892124753
26,0,03a9c75d66e80e624902491c0f397157c49e50effa13d7504ee73706a1118133,4.049011094765433,4.045369236747291,4.069266186312575,4.054135684618814,4.1001405492969525,-0.020255091547142,-0.023896949565283876,-0.0036418580181418747,0.005124589853380712,0.030874362984377512,0.0257497731309968
