completed_updates,logical_targets,ce_pass_targets,weighted_multipass_training_loss,training_seconds,cumulative_training_seconds,targets_per_second,peak_allocated_bytes,timestamp
12411,6506938368,13216776192,3.140860080718994,2.506399393081665,31691.230463266373,209179.7506204221,46773069824,1788661979.5301816
12412,6507462656,13217824768,3.1031494140625,2.5087838172912598,31693.739247083664,208980.93984282596,46773069824,1788661982.0474014
12413,6507986944,13218873344,3.0977349281311035,2.5068068504333496,31696.246053934097,209145.7504631307,46773069824,1788661984.5613606
12414,6508511232,13219921920,3.0737600326538086,2.504983901977539,31698.751037836075,209297.95180963245,46773069824,1788661987.074845
12415,6509035520,13220970496,3.0820112228393555,2.507035493850708,31701.258073329926,209126.67622216797,46773069824,1788661989.5920079
12416,6509559808,13222543360,3.084437131881714,3.818558692932129,31705.076632022858,137299.97157577242,46773069824,1788661993.4215763
12417,6510084096,13223591936,3.111759662628174,2.507737636566162,31707.584369659424,209068.12273946888,46773069824,1788661995.9368632
12418,6510608384,13224640512,3.1191327571868896,2.5067765712738037,31710.091146230698,209148.2767184098,46773069824,1788661998.4521086
12419,6511132672,13225689088,3.217869758605957,2.5029852390289307,31712.594131469727,209465.07866878397,46773069824,1788662000.9633636
12420,6511656960,13226737664,3.0906238555908203,2.502833843231201,31715.096965312958,209477.74915938298,46773069824,1788662003.4750082
12421,6512181248,13227786240,3.1165754795074463,2.5043623447418213,31717.6013276577,209349.89743029766,46773069824,1788662005.98654
12422,6512705536,13228834816,3.084911823272705,2.503648281097412,31720.104975938797,209409.60595718795,46773069824,1788662008.499366
12423,6513229824,13229883392,3.142754554748535,2.5039827823638916,31722.60895872116,209381.6314124351,46773069824,1788662011.012686
12424,6513754112,13230931968,3.089217185974121,2.5023794174194336,31725.11133813858,209515.78979204898,46773069824,1788662013.5221324
12425,6514278400,13231980544,3.153622627258301,2.5639820098876953,31727.675320148468,204481.93395201096,46773069824,1788662016.0960133
12426,6514802688,13233029120,3.1835343837738037,2.5037338733673096,31730.179054021835,209402.44711187182,46773069824,1788662018.6151893
12427,6515326976,13234077696,3.1355576515197754,2.5024497509002686,31732.681503772736,209509.9011723951,46773069824,1788662021.1262717
12428,6515851264,13235126272,3.125190019607544,2.508641004562378,31735.190144777298,208992.83677756033,46773069824,1788662023.6429424
12429,6516375552,13236174848,3.128256320953369,2.502326726913452,31737.69247150421,209520.20148331873,46773069824,1788662026.1547246
12430,6516899840,13237223424,3.064704418182373,2.5024452209472656,31740.19491672516,209510.28042945056,46773069824,1788662028.665116
12431,6517424128,13238272000,3.130049705505371,2.5042316913604736,31742.69914841652,209360.81985096599,46773069824,1788662031.1772268
12432,6517948416,13239320576,3.0726964473724365,2.5044987201690674,31745.20364713669,209338.4978709862,46773069824,1788662033.6896834
12433,6518472704,13240369152,3.126532554626465,2.504680633544922,31747.708327770233,209323.29374782016,46773069824,1788662036.2057948
12434,6518996992,13241417728,3.109647750854492,2.5040194988250732,31750.21234726906,209378.56124762786,46773069824,1788662038.7176726
12435,6519521280,13242466304,3.1460680961608887,2.502840518951416,31752.71518778801,209477.19042827963,46773069824,1788662041.2276936
12436,6520045568,13243514880,3.0928189754486084,2.5043551921844482,31755.219542980194,209350.49534354775,46773069824,1788662043.7410984
12437,6520569856,13244563456,3.0781400203704834,2.5042152404785156,31757.723758220673,209362.19520004874,46773069824,1788662046.2530823
12438,6521094144,13245612032,3.1177685260772705,2.504749298095703,31760.22850751877,209317.5554130718,46773069824,1788662048.7663028
12439,6521618432,13246660608,3.13972806930542,2.504950523376465,31762.733458042145,209300.74071614933,46773069824,1788662051.2812505
12440,6522142720,13247709184,3.10563588142395,2.526838541030884,31765.260296583176,207487.73278806498,46773069824,1788662053.8162255
12441,6522667008,13248757760,3.085332155227661,2.5036771297454834,31767.76397371292,209407.1930326326,46773069824,1788662056.3287263
12442,6523191296,13249806336,3.106022357940674,2.505258321762085,31770.269232034683,209275.02583096485,46773069824,1788662058.842282
12443,6523715584,13250854912,3.0855329036712646,2.5034661293029785,31772.772698163986,209424.84256656334,46773069824,1788662061.3544178
12444,6524239872,13251903488,3.020465612411499,2.504925489425659,31775.277623653412,209302.83244481302,46773069824,1788662063.8665903
12445,6524764160,13252952064,3.0648036003112793,2.505580425262451,31777.783204078674,209248.12259621744,46773069824,1788662066.3799002
12446,6525288448,13254000640,3.219775915145874,2.5055651664733887,31780.288769245148,209249.39690869878,46773069824,1788662068.8936844
12447,6525812736,13255049216,3.123518466949463,2.504201650619507,31782.792970895767,209363.33137161616,46773069824,1788662071.4082608
12448,6526337024,13256622080,3.132427930831909,3.8220932483673096,31786.615064144135,137173.000743496,46773069824,1788662075.2377505
12449,6526861312,13257670656,3.0967750549316406,2.5030181407928467,31789.118082284927,209462.3252845976,46773069824,1788662077.7499292
12450,6527385600,13258719232,3.103043556213379,2.505825996398926,31791.623908281326,209227.61626443503,46773069824,1788662080.2650878
12451,6527909888,13259767808,3.0734989643096924,2.5028274059295654,31794.126735687256,209478.28793862683,46773069824,1788662082.7819467
12452,6528434176,13260816384,3.0790019035339355,2.505213499069214,31796.631949186325,209278.770130687,46773069824,1788662085.2948446
12453,6528958464,13261864960,3.143364429473877,2.502458095550537,31799.134407281876,209509.20254457145,46773069824,1788662087.8099403
12454,6529482752,13262913536,3.1432225704193115,2.5046908855438232,31801.63909816742,209322.43696258176,46773069824,1788662090.3230417
12455,6530007040,13263962112,3.1445260047912598,2.5068275928497314,31804.14592576027,209144.01991402835,46773069824,1788662092.8385246
12456,6530531328,13265010688,3.0772433280944824,2.5025885105133057,31806.648514270782,209498.28459512242,46773069824,1788662095.348547
12457,6531055616,13266059264,3.0967559814453125,2.5051653385162354,31809.1536796093,209282.79341056442,46773069824,1788662097.8624914
12458,6531579904,13267107840,3.2223081588745117,2.5030786991119385,31811.65675830841,209457.2576507526,46773069824,1788662100.3726895
12459,6532104192,13268156416,3.071741819381714,2.5042788982391357,31814.16103720665,209356.8732973987,46773069824,1788662102.886115
12460,6532628480,13269204992,3.1338508129119873,2.5015947818756104,31816.662631988525,209581.50528556298,46773069824,1788662105.394867
12461,6533152768,13270253568,3.070164680480957,2.504080057144165,31819.16671204567,209373.49766601957,46773069824,1788662107.90692
12462,6533677056,13271302144,3.115022897720337,2.5048153400421143,31821.67152738571,209312.03654764625,46773069824,1788662110.421132
12463,6534201344,13272350720,3.1699023246765137,2.5025217533111572,31824.174049139023,209503.8731656577,46773069824,1788662112.9319947
12464,6534725632,13273399296,3.118257999420166,2.5254786014556885,31826.69952774048,207599.46241389646,46773069824,1788662115.4665422
12465,6535249920,13274447872,3.1440162658691406,2.502267360687256,31829.201795101166,209525.17234449423,46773069824,1788662117.9763243
12466,6535774208,13275496448,3.0436673164367676,2.504288911819458,31831.706084012985,209356.0361688003,46773069824,1788662120.4882438
12467,6536298496,13276545024,3.102597236633301,2.5032458305358887,31834.20932984352,209443.27305151717,46773069824,1788662123.0039525
12468,6536822784,13277593600,3.0930285453796387,2.506542444229126,31836.71587228775,209167.8125008739,46773069824,1788662125.519285
12469,6537347072,13278642176,3.076134204864502,2.5053176879882812,31839.22118997574,209270.06683172085,46773069824,1788662128.033782
12470,6537871360,13279690752,3.1000587940216064,2.505256414413452,31841.726446390152,209275.18516013856,46773069824,1788662130.548109
12471,6538395648,13280739328,3.099849224090576,2.5040030479431152,31844.230449438095,209379.9368298175,46773069824,1788662133.0610507
12472,6538919936,13281787904,3.096950054168701,2.5066678524017334,31846.737117290497,209157.34787026522,46773069824,1788662135.57686
12473,6539444224,13282836480,3.040499210357666,2.5932137966156006,31849.330331087112,202176.9283675135,46773069824,1788662138.1779964
12474,6539968512,13283885056,3.095447301864624,2.5037105083465576,31851.83404159546,209404.40128848527,46773069824,1788662140.6924837
12475,6540492800,13284933632,3.0953335762023926,2.502535343170166,31854.33657693863,209502.73546819985,46773069824,1788662143.2074993
12476,6541017088,13285982208,3.0906834602355957,2.504795551300049,31856.84137248993,209313.69018436733,46773069824,1788662145.726422
12477,6541541376,13287030784,3.0627338886260986,2.503258228302002,31859.34463071823,209442.2357519354,46773069824,1788662148.2380917
12478,6542065664,13288079360,3.1078343391418457,2.503066301345825,31861.847697019577,209458.2950991373,46773069824,1788662150.749224
12479,6542589952,13289127936,3.092252254486084,2.5035605430603027,31864.351257562637,209416.94478022118,46773069824,1788662153.2615798
12480,6543114240,13290700800,3.105827569961548,3.8191888332366943,31868.170446395874,137277.31800987574,46773069824,1788662157.0896904
12481,6543638528,13291749376,3.1095986366271973,2.503872871398926,31870.674319267273,209390.82250892307,46773069824,1788662159.6039166
12482,6544162816,13292797952,3.086371898651123,2.505316734313965,31873.179636001587,209270.14649250195,46773069824,1788662162.1167312
12483,6544687104,13293846528,3.1296563148498535,2.5025570392608643,31875.682193040848,209500.91916979826,46773069824,1788662164.6263242
12484,6545211392,13294895104,3.082467555999756,2.50213623046875,31878.184329271317,209536.15299426758,46773069824,1788662167.13749
12485,6545735680,13295943680,3.0768866539001465,2.5033364295959473,31880.687665700912,209435.6930221413,46773069824,1788662169.649875
12486,6546259968,13296992256,3.1143131256103516,2.5034477710723877,31883.191113471985,209426.3783164183,46773069824,1788662172.1617236
12487,6546784256,13298040832,3.138113021850586,2.5026209354400635,31885.693734407425,209495.57025415383,46773069824,1788662174.6719003
12488,6547308544,13299089408,3.1282896995544434,2.502657175064087,31888.19639158249,209492.53666218757,46773069824,1788662177.1836603
12489,6547832832,13300137984,3.193415403366089,2.5294182300567627,31890.725809812546,207276.12135073228,46773069824,1788662179.7211394
12490,6548357120,13301186560,3.153116464614868,2.5029609203338623,31893.22877073288,209467.11382535961,46773069824,1788662182.2314243
12491,6548881408,13302235136,3.1165406703948975,2.5021042823791504,31895.73087501526,209538.82845421438,46773069824,1788662184.7399092
12492,6549405696,13303283712,3.1258606910705566,2.5046865940093994,31898.23556160927,209322.7956160141,46773069824,1788662187.2530124
12493,6549929984,13304332288,3.1986708641052246,2.5036780834198,31900.739239692688,209407.1132674811,46773069824,1788662189.7638023
12494,6550454272,13305380864,3.1740102767944336,2.5042107105255127,31903.243450403214,209362.5739225344,46773069824,1788662192.2766938
12495,6550978560,13306429440,3.156712293624878,2.506842851638794,31905.750293254852,209142.74688469528,46773069824,1788662194.791337
12496,6551502848,13307478016,3.123547077178955,2.5746347904205322,31908.324928045273,203635.87175576252,46773069824,1788662197.3743236
12497,6552027136,13308526592,3.1365714073181152,2.503361940383911,31910.828289985657,209433.55874444434,46773069824,1788662199.8862004
12498,6552551424,13309575168,3.0700838565826416,2.503373146057129,31913.331663131714,209432.62127172924,46773069824,1788662202.3966053
12499,6553075712,13310623744,3.0446548461914062,2.503636598587036,31915.8352997303,209410.583107744,46773069824,1788662204.9080129
12500,6553600000,13311672320,3.107356071472168,2.504281759262085,31918.339581489563,209356.63411711605,46773069824,1788662207.420179
12501,6554124288,13312720896,3.0930848121643066,2.5068671703338623,31920.846448659897,209140.71802622706,46773069824,1788662210.4526289
12502,6554648576,13313769472,3.0650625228881836,2.512495279312134,31923.35894393921,208672.2328662598,46773069824,1788662212.974899
12503,6555172864,13314818048,3.1203761100769043,2.508201837539673,31925.86714577675,209029.4298302089,46773069824,1788662215.492293
12504,6555697152,13315866624,3.0968942642211914,2.508005380630493,31928.37515115738,209045.80350947974,46773069824,1788662218.0077167
12505,6556221440,13316915200,3.0859711170196533,2.5071661472320557,31930.88231730461,209115.77821789787,46773069824,1788662220.5235121
12506,6556745728,13317963776,3.0705933570861816,2.506639242172241,31933.388956546783,209159.7351462728,46773069824,1788662223.0395257
12507,6557270016,13319012352,3.064932346343994,2.5074005126953125,31935.89635705948,209096.23227141335,46773069824,1788662225.5543103
12508,6557794304,13320060928,3.0789897441864014,2.506223201751709,31938.40258026123,209194.45627729892,46773069824,1788662228.0689905
12509,6558318592,13321109504,3.103412628173828,2.5348408222198486,31940.93742108345,206832.7113103941,46773069824,1788662230.624544
12510,6558842880,13322158080,3.084012985229492,2.5101218223571777,31943.447542905807,208869.54383260067,46773069824,1788662233.1444182
12511,6559367168,13323206656,3.1077048778533936,2.5095715522766113,31945.957114458084,208915.34235171776,46773069824,1788662235.6617432
12512,6559891456,13324779520,3.107200860977173,3.837794303894043,31949.794908761978,136611.80315683613,46773069824,1788662239.5136428
12513,6560415744,13325828096,3.0896401405334473,2.509955406188965,31952.304864168167,208883.39239303934,46773069824,1788662242.031682
12514,6560940032,13326876672,3.018378257751465,2.5094242095947266,31954.814288377762,208927.60896917974,46773069824,1788662244.5481632
12515,6561464320,13327925248,3.111243486404419,2.508636713027954,31957.32292509079,208993.19430240587,46773069824,1788662247.0661364
12516,6561988608,13328973824,3.107541084289551,2.508953094482422,31959.831878185272,208966.84005491808,46773069824,1788662249.584296
12517,6562512896,13330022400,3.080911636352539,2.507404088973999,31962.339282274246,209095.93404010625,46773069824,1788662252.0997708
12518,6563037184,13331070976,3.1122608184814453,2.5088253021240234,31964.84810757637,208977.48422583548,46773069824,1788662254.620044
12519,6563561472,13332119552,3.068873167037964,2.5074267387390137,31967.35553431511,209094.0452615835,46773069824,1788662257.1371055
12520,6564085760,13333168128,3.1107022762298584,2.5067501068115234,31969.86228442192,209150.48475528797,46773069824,1788662259.6517289
12521,6564610048,13334216704,3.063800096511841,2.6579668521881104,31972.52025127411,197251.5193590138,46773069824,1788662262.3190036
12522,6565134336,13335265280,3.1217193603515625,2.5048060417175293,31975.025057315826,209312.8135544176,46773069824,1788662264.8315985
12523,6565658624,13336313856,3.1231091022491455,2.5038299560546875,31977.52888727188,209394.41144243133,46773069824,1788662267.3433294
12524,6566182912,13337362432,3.127291202545166,2.5041263103485107,31980.03301358223,209369.63037101447,46773069824,1788662269.8558846
12525,6566707200,13338411008,3.148294448852539,2.505249500274658,31982.538263082504,209275.76273042694,46773069824,1788662272.3689976
12526,6567231488,13339459584,3.1128149032592773,2.5059845447540283,31985.04424762726,209214.37887457554,46773069824,1788662274.8886142
12527,6567755776,13340508160,3.1502814292907715,2.5055065155029297,31987.54975414276,209254.29519178873,46773069824,1788662277.4038854
12528,6568280064,13341556736,3.140737533569336,2.5039291381835938,31990.053683280945,209386.1172047106,46773069824,1788662279.9160805
12529,6568804352,13342605312,3.0946433544158936,2.505272388458252,31992.558955669403,209273.8507858012,46773069824,1788662282.4291692
12530,6569328640,13343653888,3.0856575965881348,2.504270315170288,31995.063225984573,209357.5908415258,46773069824,1788662284.9409513
12531,6569852928,13344702464,3.108706474304199,2.5038840770721436,31997.567110061646,209389.88541876248,46773069824,1788662287.4535666
12532,6570377216,13345751040,3.1488075256347656,2.5061821937561035,32000.0732922554,209197.8792707928,46773069824,1788662289.967149
12533,6570901504,13346799616,3.0939815044403076,2.5053296089172363,32002.57862186432,209269.07107707433,46773069824,1788662292.4824173
12534,6571425792,13347848192,3.1516475677490234,2.5050506591796875,32005.0836725235,209292.37421956376,46773069824,1788662294.99641
12535,6571950080,13348896768,3.0830211639404297,2.5071709156036377,32007.590843439102,209115.38050199903,46773069824,1788662297.512031
12536,6572474368,13349945344,3.0680649280548096,2.5038018226623535,32010.094645261765,209396.76425449352,46773069824,1788662300.0228295
12537,6572998656,13350993920,3.1939425468444824,2.534061908721924,32012.628707170486,206896.28702261232,46773069824,1788662302.565944
12538,6573522944,13352042496,3.1163504123687744,2.502660036087036,32015.131367206573,209492.29717182674,46773069824,1788662305.0767536
12539,6574047232,13353091072,3.085193634033203,2.504636526107788,32017.63600373268,209326.97999687202,46773069824,1788662307.5888693
12540,6574571520,13354139648,3.148374319076538,2.503999948501587,32020.140003681183,209380.19599949993,46773069824,1788662310.1029031
12541,6575095808,13355188224,3.0992302894592285,2.505028009414673,32022.645031690598,209294.2665828737,46773069824,1788662312.6166227
12542,6575620096,13356236800,3.1197707653045654,2.505993366241455,32025.15102505684,209213.6424073376,46773069824,1788662315.1294458
12543,6576144384,13357285376,3.1881682872772217,2.5038554668426514,32027.65488052368,209392.27800601622,46773069824,1788662317.6419325
12544,6576668672,13358858240,3.045273780822754,3.8213064670562744,32031.476186990738,137201.24374213902,46773069824,1788662321.471865
12545,6577192960,13359906816,3.0783045291900635,2.5054633617401123,32033.981650352478,209257.89935952914,46773069824,1788662323.9843743
12546,6577717248,13360955392,3.076995372772217,2.6556692123413086,32036.63731956482,197422.1780195937,46773069824,1788662326.6485324
12547,6578241536,13362003968,3.116061210632324,2.502697467803955,32039.140017032623,209489.16389005166,46773069824,1788662329.1585038
12548,6578765824,13363052544,3.0939838886260986,2.5059993267059326,32041.64601635933,209213.14479727423,46773069824,1788662331.68144
12549,6579290112,13364101120,3.0829734802246094,2.5061283111572266,32044.152144670486,209202.37709533135,46773069824,1788662334.195943
12550,6579814400,13365149696,3.080955982208252,2.506786584854126,32046.65893125534,209147.441257154,46773069824,1788662336.711821
12551,6580338688,13366198272,3.1296911239624023,2.5052249431610107,32049.1641561985,209277.81412653133,46773069824,1788662339.2300339
12552,6580862976,13367246848,3.0955944061279297,2.5030438899993896,32051.6672000885,209460.1705126824,46773069824,1788662341.743057
12553,6581387264,13368295424,3.112900495529175,2.5045299530029297,32054.171730041504,209335.88730746822,46773069824,1788662344.2566984
12554,6581911552,13369344000,3.1503143310546875,2.508392572402954,32056.680122613907,209013.5355080206,46773069824,1788662346.7734473
12555,6582435840,13370392576,3.0983731746673584,2.508871078491211,32059.188993692398,208973.67126384875,46773069824,1788662349.2919118
12556,6582960128,13371441152,3.097174882888794,2.509192705154419,32061.698186397552,208946.88515672798,46773069824,1788662351.8118227
12557,6583484416,13372489728,3.0402021408081055,2.506438970565796,32064.20462536812,209176.4476043272,46773069824,1788662354.3266482
12558,6584008704,13373538304,3.0579235553741455,2.5025651454925537,32066.70719051361,209500.2405608945,46773069824,1788662356.8370554
12559,6584532992,13374586880,3.1424508094787598,2.505817174911499,32069.213007688522,209228.3528300571,46773069824,1788662359.3519258
12560,6585057280,13375635456,3.132411003112793,2.5047147274017334,32071.717722415924,209320.44446589347,46773069824,1788662361.8660412
12561,6585581568,13376684032,3.050360679626465,2.5100646018981934,32074.227787017822,208874.3053081248,46773069824,1788662364.3840609
12562,6586105856,13377732608,3.113788604736328,2.504014492034912,32076.731801509857,209378.9799011635,46773069824,1788662366.8962946
12563,6586630144,13378781184,3.0718047618865967,2.504927635192871,32079.23672914505,209302.65315214646,46773069824,1788662369.4095502
12564,6587154432,13379829760,3.1041436195373535,2.5023577213287354,32081.73908686638,209517.6063483068,46773069824,1788662371.9219415
12565,6587678720,13380878336,3.1372861862182617,2.5039641857147217,32084.243051052094,209383.1864653245,46773069824,1788662374.4351888
12566,6588203008,13381926912,3.1220829486846924,2.5056920051574707,32086.74874305725,209238.8046578977,46773069824,1788662376.9496949
12567,6588727296,13382975488,3.1664795875549316,2.5040359497070312,32089.252779006958,209377.18568351265,46773069824,1788662379.4630587
12568,6589251584,13384024064,3.1115989685058594,2.5038206577301025,32091.756599664688,209395.18906090726,46773069824,1788662381.9767077
12569,6589775872,13385072640,3.0917420387268066,2.504012107849121,32094.260611772537,209379.17926057844,46773069824,1788662384.490922
12570,6590300160,13386121216,3.1300289630889893,2.554272413253784,32096.81488418579,205259.23440254,46773069824,1788662387.0541995
12571,6590824448,13387169792,3.109403371810913,2.5047473907470703,32099.319631576538,209317.71480701093,46773069824,1788662389.566621
12572,6591348736,13388218368,3.1057939529418945,2.5042495727539062,32101.823881149292,209359.32492680594,46773069824,1788662392.0785615
12573,6591873024,13389266944,3.138047695159912,2.506624698638916,32104.33050584793,209160.9486991354,46773069824,1788662394.5929697
12574,6592397312,13390315520,3.129328727722168,2.5068740844726562,32106.837379932404,209140.14120110415,46773069824,1788662397.1116853
12575,6592921600,13391364096,3.1284821033477783,2.504962205886841,32109.34234213829,209299.764590414,46773069824,1788662399.6264315
12576,6593445888,13392936960,3.100767135620117,3.817551851272583,32113.159893989563,137336.18308949185,46773069824,1788662403.4564273
12577,6593970176,13393985536,3.0977869033813477,2.5033984184265137,32115.66329240799,209430.50700237163,46773069824,1788662405.9682748
12578,6594494464,13395034112,3.1208324432373047,2.503192663192749,32118.166485071182,209447.7215873931,46773069824,1788662408.4787786
12579,6595018752,13396082688,3.1231603622436523,2.50490403175354,32120.671389102936,209304.62538837304,46773069824,1788662410.9918978
12580,6595543040,13397131264,3.1127452850341797,2.5056121349334717,32123.17700123787,209245.47446523313,46773069824,1788662413.5094743
12581,6596067328,13398179840,3.124476909637451,2.502840280532837,32125.679841518402,209477.21038291056,46773069824,1788662416.0216148
12582,6596591616,13399228416,3.106229543685913,2.58381986618042,32128.263661384583,202911.9780610088,46773069824,1788662418.613122
12583,6597115904,13400276992,3.0983264446258545,2.5003864765167236,32130.7640478611,209682.7850110528,46773069824,1788662421.121741
12584,6597640192,13401325568,3.085024356842041,2.501283645629883,32133.26533150673,209607.57526081044,46773069824,1788662423.6326942
12585,6598164480,13402374144,3.1226024627685547,2.5722644329071045,32135.837595939636,203823.52346545635,46773069824,1788662426.2142732
12586,6598688768,13403422720,3.075878858566284,2.502013683319092,32138.339609622955,209546.41595104957,46773069824,1788662428.7259753
12587,6599213056,13404471296,3.0769009590148926,2.5029499530792236,32140.842559576035,209468.03165400933,46773069824,1788662431.236628
12588,6599737344,13405519872,3.104628086090088,2.5024867057800293,32143.345046281815,209506.807284548,46773069824,1788662433.7474425
12589,6600261632,13406568448,3.074755907058716,2.502289056777954,32145.847335338593,209523.35565703743,46773069824,1788662436.2567189
12590,6600785920,13407617024,3.055995225906372,2.5012876987457275,32148.34862303734,209607.23561024372,46773069824,1788662438.7680519
12591,6601310208,13408665600,3.153182029724121,2.502838134765625,32150.851461172104,209477.3899747601,46773069824,1788662441.2797832
12592,6601834496,13409714176,3.106329917907715,2.5024373531341553,32153.353898525238,209510.93914233663,46773069824,1788662443.7914722
12593,6602358784,13410762752,3.089474678039551,2.5018739700317383,32155.85577249527,209558.11774697388,46773069824,1788662446.3034277
12594,6602883072,13411811328,3.122246026992798,2.5021073818206787,32158.35787987709,209538.56889167466,46773069824,1788662448.8150904
12595,6603407360,13412859904,3.067473888397217,2.5703327655792236,32160.92821264267,203976.7017800327,46773069824,1788662451.3929977
12596,6603931648,13413908480,3.066448450088501,2.5040597915649414,32163.432272434235,209375.19214440967,46773069824,1788662453.908338
12597,6604455936,13414957056,3.0757288932800293,2.5065019130706787,32165.938774347305,209171.19482973084,46773069824,1788662456.4220014
12598,6604980224,13416005632,3.115375518798828,2.5031182765960693,32168.4418926239,209453.94586506183,46773069824,1788662458.935105
12599,6605504512,13417054208,3.1202549934387207,2.503430128097534,32170.945322752,209427.85425308807,46773069824,1788662461.4468205
12600,6606028800,13418102784,3.1584646701812744,2.5026888847351074,32173.448011636734,209489.88234128524,46773069824,1788662463.9620345
12601,6606553088,13419151360,3.0143673419952393,2.5054409503936768,32175.953452587128,209259.7711862334,46773069824,1788662466.4809108
12602,6607077376,13420199936,3.104741334915161,2.502251386642456,32178.45570397377,209526.5099257251,46773069824,1788662468.991459
12603,6607601664,13421248512,3.0239226818084717,2.5030434131622314,32180.958747386932,209460.21041546314,46773069824,1788662471.5045347
12604,6608125952,13422297088,3.106236457824707,2.503145217895508,32183.461892604828,209451.691516639,46773069824,1788662474.0171967
12605,6608650240,13423345664,3.1391100883483887,2.501950740814209,32185.963843345642,209551.68758813417,46773069824,1788662476.5312831
12606,6609174528,13424394240,3.0722222328186035,2.5024309158325195,32188.466274261475,209511.4780923243,46773069824,1788662479.0418155
12607,6609698816,13425442816,3.085968494415283,2.5048046112060547,32190.97107887268,209312.93309443293,46773069824,1788662481.5544586
12608,6610223104,13427015680,3.0542855262756348,3.816220998764038,32194.787299871445,137384.0771196955,46773069824,1788662485.3800719
12609,6610747392,13428064256,3.0626208782196045,2.5222482681274414,32197.309548139572,207865.34245070175,46773069824,1788662487.9111829
12610,6611271680,13429112832,3.1565918922424316,2.5009467601776123,32199.81049489975,209635.81006529147,46773069824,1788662490.420994
12611,6611795968,13430161408,3.0821385383605957,2.5027084350585938,32202.31320333481,209488.24587620224,46773069824,1788662492.9324152
12612,6612320256,13431209984,3.129732608795166,2.504523992538452,32204.817727327347,209336.38550158573,46773069824,1788662495.4445624
12613,6612844544,13432258560,3.088137149810791,2.500107765197754,32207.317835092545,209706.16038966217,46773069824,1788662497.953135
12614,6613368832,13433307136,3.1005640029907227,2.5029633045196533,32209.820798397064,209466.91429845663,46773069824,1788662500.465114
12615,6613893120,13434355712,3.101564884185791,2.501767635345459,32212.32256603241,209567.02476791103,46773069824,1788662502.9772527
12616,6614417408,13435404288,3.1165027618408203,2.5023343563079834,32214.824900388718,209519.56267488957,46773069824,1788662505.4890382
12617,6614941696,13436452864,3.134072780609131,2.5019402503967285,32217.326840639114,209552.5662201024,46773069824,1788662507.9991837
12618,6615465984,13437501440,3.0575122833251953,2.572714328765869,32219.89955496788,203787.88042569067,46773069824,1788662510.5828004
12619,6615990272,13438550016,3.1219863891601562,2.501558542251587,32222.401113510132,209584.5414547453,46773069824,1788662513.0935035
12620,6616514560,13439598592,3.0656259059906006,2.5008163452148438,32224.901929855347,209646.74235402868,46773069824,1788662515.6073048
12621,6617038848,13440647168,3.088343381881714,2.503333330154419,32227.4052631855,209435.95232987177,46773069824,1788662518.121019
12622,6617563136,13441695744,3.1385762691497803,2.5025553703308105,32229.907818555832,209501.05888394182,46773069824,1788662520.6311862
12623,6618087424,13442744320,3.098097324371338,2.5021560192108154,32232.409974575043,209534.4958406556,46773069824,1788662523.142522
12624,6618611712,13443792896,3.086022138595581,2.5013537406921387,32234.911328315735,209601.70145903737,46773069824,1788662525.6526244
12625,6619136000,13444841472,3.1359810829162598,2.501600980758667,32237.412929296494,209580.98594964488,46773069824,1788662528.163247
12626,6619660288,13445890048,3.1155858039855957,2.502777576446533,32239.91570687294,209482.45858283137,46773069824,1788662530.6778853
12627,6620184576,13446938624,3.1287832260131836,2.5007572174072266,32242.416464090347,209651.6992335543,46773069824,1788662533.1870892
12628,6620708864,13447987200,3.093465805053711,2.5027334690093994,32244.919197559357,209486.15043994962,46773069824,1788662535.6969569
12629,6621233152,13449035776,3.1762900352478027,2.502321481704712,32247.42151904106,209520.6406663734,46773069824,1788662538.2070382
12630,6621757440,13450084352,3.0803375244140625,2.501617670059204,32249.92313671112,209579.58775035036,46773069824,1788662540.7183607
12631,6622281728,13451132928,3.1132612228393555,2.504364252090454,32252.42750096321,209349.7379873411,46773069824,1788662543.2301247
12632,6622806016,13452181504,3.082524061203003,2.5016379356384277,32254.92913889885,209577.8899620019,46773069824,1788662545.7415736
12633,6623330304,13453230080,3.0762500762939453,2.5030159950256348,32257.432154893875,209462.50485092503,46773069824,1788662548.2537951
12634,6623854592,13454278656,3.10272216796875,2.556680202484131,32259.98883509636,205065.92865646214,46773069824,1788662550.8200333
12635,6624378880,13455327232,3.0857434272766113,2.500375986099243,32262.48921108246,209683.66474272736,46773069824,1788662553.3314962
12636,6624903168,13456375808,3.124934673309326,2.5022988319396973,32264.9915099144,209522.53715979625,46773069824,1788662555.844895
12637,6625427456,13457424384,3.1538166999816895,2.5024147033691406,32267.493924617767,209512.8354601345,46773069824,1788662558.3575358
12638,6625951744,13458472960,3.146266460418701,2.5026729106903076,32269.996597528458,209491.2194719791,46773069824,1788662560.8688185
12639,6626476032,13459521536,3.131598711013794,2.5020341873168945,32272.498631715775,209544.69873260625,46773069824,1788662563.3801548
12640,6627000320,13461094400,3.153548240661621,3.818223476409912,32276.316855192184,137312.0256682729,46773069824,1788662567.2093925
12641,6627524608,13462142976,3.063446044921875,2.503267288208008,32278.820122480392,209441.47773181566,46773069824,1788662569.7214143
12642,6628048896,13463191552,3.1316189765930176,2.63034725189209,32281.450469732285,199322.73186472376,46773069824,1788662572.3613932
